31039-1,2015,608,Creator,,,0,0,"Blue Power Jet",//rebrickable.com/sets/31039-1/blue-power-jet-creator-2015,//rebrickable.com/img/sets-t/31039-1.jpg,//rebrickable.com/img/sets-s/31039-1.jpg,//rebrickable.com/img/sets-b/31039-1.jpg
42041-1,2015,607,Technic,Model,Race,0,0,"Race Truck",//rebrickable.com/sets/42041-1/race-truck-race-2015,//rebrickable.com/img/sets-t/42041-1.jpg,//rebrickable.com/img/sets-s/42041-1.jpg,//rebrickable.com/img/sets-b/42041-1.jpg
60080-1,2015,583,Town,"Space Port",,0,0,Spaceport,//rebrickable.com/sets/60080-1/spaceport-space-port-2015,//rebrickable.com/img/sets-t/60080-1.jpg,//rebrickable.com/img/sets-s/60080-1.jpg,//rebrickable.com/img/sets-b/60080-1.jpg
10695-1,2015,579,Classic,"Basic Set",,0,0,"Creative Building Box",//rebrickable.com/sets/10695-1/creative-building-box-basic-set-2015,//rebrickable.com/img/sets-t/10695-1.jpg,//rebrickable.com/img/sets-s/10695-1.jpg,//rebrickable.com/img/sets-b/10695-1.jpg
21301-1,2015,579,"LEGO Ideas and CUUSOO",,,0,0,Birds,//rebrickable.com/sets/21301-1/birds-lego-ideas-and-cuusoo-2015,//rebrickable.com/img/sets-t/21301-1.jpg,//rebrickable.com/img/sets-s/21301-1.jpg,//rebrickable.com/img/sets-b/21301-1.jpg
42040-1,2015,577,Technic,Model,Fire,0,0,"Fire Plane",//rebrickable.com/sets/42040-1/fire-plane-fire-2015,//rebrickable.com/img/sets-t/42040-1.jpg,//rebrickable.com/img/sets-s/42040-1.jpg,//rebrickable.com/img/sets-b/42040-1.jpg
21122-1,2015,571,Minecraft,,,0,0,"The Nether Fortress",//rebrickable.com/sets/21122-1/the-nether-fortress-minecraft-2015,//rebrickable.com/img/sets-t/21122-1.jpg,//rebrickable.com/img/sets-s/21122-1.jpg,//rebrickable.com/img/sets-b/21122-1.jpg
70734-1,2015,571,Ninjago,,,0,0,"Master Wu Dragon",//rebrickable.com/sets/70734-1/master-wu-dragon-ninjago-2015,//rebrickable.com/img/sets-t/70734-1.jpg,//rebrickable.com/img/sets-s/70734-1.jpg,//rebrickable.com/img/sets-b/70734-1.jpg
75084-1,2015,568,"Star Wars","Star Wars Rebels",,0,0,"Wookiee Gunship",//rebrickable.com/sets/75084-1/wookiee-gunship-star-wars-rebels-2015,//rebrickable.com/img/sets-t/75084-1.jpg,//rebrickable.com/img/sets-s/75084-1.jpg,//rebrickable.com/img/sets-b/75084-1.jpg
75086-1,2015,565,"Star Wars","Star Wars Episode 1",,0,0,"Battle Droid Troop Carrier",//rebrickable.com/sets/75086-1/battle-droid-troop-carrier-star-wars-episode-1-2015,//rebrickable.com/img/sets-t/75086-1.jpg,//rebrickable.com/img/sets-s/75086-1.jpg,//rebrickable.com/img/sets-b/75086-1.jpg
75912-1,2015,561,"Speed Champions",,,0,0,"Porsche 911 GT Finish Line",//rebrickable.com/sets/75912-1/porsche-911-gt-finish-line-speed-champions-2015,//rebrickable.com/img/sets-t/75912-1.jpg,//rebrickable.com/img/sets-s/75912-1.jpg,//rebrickable.com/img/sets-b/75912-1.jpg
70735-1,2015,544,Ninjago,,,0,0,"Ronin R.E.X.",//rebrickable.com/sets/70735-1/ronin-r.e.x.-ninjago-2015,//rebrickable.com/img/sets-t/70735-1.jpg,//rebrickable.com/img/sets-s/70735-1.jpg,//rebrickable.com/img/sets-b/70735-1.jpg
76028-1,2015,543,"Super Heroes","Justice League",,0,0,"Darkseid Invasion",//rebrickable.com/sets/76028-1/darkseid-invasion-justice-league-2015,//rebrickable.com/img/sets-t/76028-1.jpg,//rebrickable.com/img/sets-s/76028-1.jpg,//rebrickable.com/img/sets-b/76028-1.jpg
31038-1,2015,536,Creator,,,0,0,"Changing Seasons",//rebrickable.com/sets/31038-1/changing-seasons-creator-2015,//rebrickable.com/img/sets-t/31038-1.jpg,//rebrickable.com/img/sets-s/31038-1.jpg,//rebrickable.com/img/sets-b/31038-1.jpg
70749-1,2015,527,Ninjago,,,0,0,"Enter the Serpent",//rebrickable.com/sets/70749-1/enter-the-serpent-ninjago-2015,//rebrickable.com/img/sets-t/70749-1.jpg,//rebrickable.com/img/sets-s/70749-1.jpg,//rebrickable.com/img/sets-b/70749-1.jpg
21121-1,2015,519,Minecraft,,,0,0,"The Desert Outpost",//rebrickable.com/sets/21121-1/the-desert-outpost-minecraft-2015,//rebrickable.com/img/sets-t/21121-1.jpg,//rebrickable.com/img/sets-s/21121-1.jpg,//rebrickable.com/img/sets-b/21121-1.jpg
75101-1,2015,516,"Star Wars",,,0,0,"First Order Special Forces TIE fighter™",//rebrickable.com/sets/75101-1/first-order-special-forces-tie-fighter%E2%84%A2-star-wars-2015,//rebrickable.com/img/sets-t/75101-1.jpg,//rebrickable.com/img/sets-s/75101-1.jpg,//rebrickable.com/img/sets-b/75101-1.jpg
75918-1,2015,515,"Jurassic World",,,0,0,"T. rex Tracker",//rebrickable.com/sets/75918-1/t.-rex-tracker-jurassic-world-2015,//rebrickable.com/img/sets-t/75918-1.jpg,//rebrickable.com/img/sets-s/75918-1.jpg,//rebrickable.com/img/sets-b/75918-1.jpg
76038-1,2015,513,"Super Heroes",Avengers,,0,0,"Attack on Avengers Tower",//rebrickable.com/sets/76038-1/attack-on-avengers-tower-avengers-2015,//rebrickable.com/img/sets-t/76038-1.jpg,//rebrickable.com/img/sets-s/76038-1.jpg,//rebrickable.com/img/sets-b/76038-1.jpg
41075-1,2015,511,Elves,,,0,0,"The Elves&amp;#039; Treetop Hideaway",//rebrickable.com/sets/41075-1/the-elves039%3B-treetop-hideaway-elves-2015,//rebrickable.com/img/sets-t/41075-1.jpg,//rebrickable.com/img/sets-s/41075-1.jpg,//rebrickable.com/img/sets-b/41075-1.jpg
75083-1,2015,498,"Star Wars","Star Wars Rebels",,0,0,AT-DP,//rebrickable.com/sets/75083-1/at-dp-star-wars-rebels-2015,//rebrickable.com/img/sets-t/75083-1.jpg,//rebrickable.com/img/sets-s/75083-1.jpg,//rebrickable.com/img/sets-b/75083-1.jpg
