60054-1,2014,94,Town,City,,0,0,"Light Repair Truck",//rebrickable.com/sets/60054-1/light-repair-truck-city-2014,//rebrickable.com/img/sets-t/60054-1.jpg,//rebrickable.com/img/sets-s/60054-1.jpg,//rebrickable.com/img/sets-b/60054-1.jpg
75030-1,2014,94,"Star Wars",Mini,,0,0,"Millennium Falcon",//rebrickable.com/sets/75030-1/millennium-falcon-mini-2014,//rebrickable.com/img/sets-t/75030-1.jpg,//rebrickable.com/img/sets-s/75030-1.jpg,//rebrickable.com/img/sets-b/75030-1.jpg
40196-1,2014,93,Promotional,,,0,0,"Shell Tanker",//rebrickable.com/sets/40196-1/shell-tanker-promotional-2014,//rebrickable.com/img/sets-t/40196-1.jpg,//rebrickable.com/img/sets-s/40196-1.jpg,//rebrickable.com/img/sets-b/40196-1.jpg
41029-1,2014,93,Friends,,,0,0,"Stephanie&#039;s New Born Lamb",//rebrickable.com/sets/41029-1/stephanies-new-born-lamb-friends-2014,//rebrickable.com/img/sets-t/41029-1.jpg,//rebrickable.com/img/sets-s/41029-1.jpg,//rebrickable.com/img/sets-b/41029-1.jpg
70156-1,2014,92,"Legends of Chima",Speedorz,,0,0,"Fire vs. Ice",//rebrickable.com/sets/70156-1/fire-vs.-ice-speedorz-2014,//rebrickable.com/img/sets-t/70156-1.jpg,//rebrickable.com/img/sets-s/70156-1.jpg,//rebrickable.com/img/sets-b/70156-1.jpg
75031-1,2014,92,"Star Wars",Mini,,0,0,"TIE Interceptor",//rebrickable.com/sets/75031-1/tie-interceptor-mini-2014,//rebrickable.com/img/sets-t/75031-1.jpg,//rebrickable.com/img/sets-s/75031-1.jpg,//rebrickable.com/img/sets-b/75031-1.jpg
44020-1,2014,91,"Hero Factory",,,0,0,"FLYER Beast vs. BREEZ",//rebrickable.com/sets/44020-1/flyer-beast-vs.-breez-hero-factory-2014,//rebrickable.com/img/sets-t/44020-1.jpg,//rebrickable.com/img/sets-s/44020-1.jpg,//rebrickable.com/img/sets-b/44020-1.jpg
70137-1,2014,91,"Legends of Chima",Speedorz,,0,0,"Bat Strike",//rebrickable.com/sets/70137-1/bat-strike-speedorz-2014,//rebrickable.com/img/sets-t/70137-1.jpg,//rebrickable.com/img/sets-s/70137-1.jpg,//rebrickable.com/img/sets-b/70137-1.jpg
70211-1,2014,91,"Legends of Chima",Constraction,,0,0,"CHI Fluminox",//rebrickable.com/sets/70211-1/chi-fluminox-constraction-2014,//rebrickable.com/img/sets-t/70211-1.jpg,//rebrickable.com/img/sets-s/70211-1.jpg,//rebrickable.com/img/sets-b/70211-1.jpg
44019-1,2014,88,"Hero Factory",,,0,0,"ROCKA Stealth Machine",//rebrickable.com/sets/44019-1/rocka-stealth-machine-hero-factory-2014,//rebrickable.com/img/sets-t/44019-1.jpg,//rebrickable.com/img/sets-s/44019-1.jpg,//rebrickable.com/img/sets-b/44019-1.jpg
70160-1,2014,88,Agents,"Ultra Agents",,0,0,"Riverside Raid",//rebrickable.com/sets/70160-1/riverside-raid-ultra-agents-2014,//rebrickable.com/img/sets-t/70160-1.jpg,//rebrickable.com/img/sets-s/70160-1.jpg,//rebrickable.com/img/sets-b/70160-1.jpg
44017-1,2014,87,"Hero Factory",,,0,0,"STORMER Freeze Machine",//rebrickable.com/sets/44017-1/stormer-freeze-machine-hero-factory-2014,//rebrickable.com/img/sets-t/44017-1.jpg,//rebrickable.com/img/sets-s/44017-1.jpg,//rebrickable.com/img/sets-b/44017-1.jpg
79118-1,2014,87,"Teenage Mutant Ninja Turtles",,,0,0,"Karai Bike Escape",//rebrickable.com/sets/79118-1/karai-bike-escape-teenage-mutant-ninja-turtles-2014,//rebrickable.com/img/sets-t/79118-1.jpg,//rebrickable.com/img/sets-s/79118-1.jpg,//rebrickable.com/img/sets-b/79118-1.jpg
44026-1,2014,83,"Hero Factory",,,0,0,"CRYSTAL Beast vs. BULK",//rebrickable.com/sets/44026-1/crystal-beast-vs.-bulk-hero-factory-2014,//rebrickable.com/img/sets-t/44026-1.jpg,//rebrickable.com/img/sets-s/44026-1.jpg,//rebrickable.com/img/sets-b/44026-1.jpg
75036-1,2014,83,"Star Wars",,,0,0,"Utapau Troopers",//rebrickable.com/sets/75036-1/utapau-troopers-star-wars-2014,//rebrickable.com/img/sets-t/75036-1.jpg,//rebrickable.com/img/sets-s/75036-1.jpg,//rebrickable.com/img/sets-b/75036-1.jpg
40195-1,2014,79,Promotional,,,0,0,"Shell Station",//rebrickable.com/sets/40195-1/shell-station-promotional-2014,//rebrickable.com/img/sets-t/40195-1.jpg,//rebrickable.com/img/sets-s/40195-1.jpg,//rebrickable.com/img/sets-b/40195-1.jpg
70720-1,2014,79,Ninjago,,,0,0,"Hover Hunter",//rebrickable.com/sets/70720-1/hover-hunter-ninjago-2014,//rebrickable.com/img/sets-t/70720-1.jpg,//rebrickable.com/img/sets-s/70720-1.jpg,//rebrickable.com/img/sets-b/70720-1.jpg
41028-1,2014,78,Friends,,,0,0,"Emma&#039;s Lifeguard Post",//rebrickable.com/sets/41028-1/emmas-lifeguard-post-friends-2014,//rebrickable.com/img/sets-t/41028-1.jpg,//rebrickable.com/img/sets-s/41028-1.jpg,//rebrickable.com/img/sets-b/41028-1.jpg
44018-1,2014,78,"Hero Factory",,,0,0,"FURNO Jet Machine",//rebrickable.com/sets/44018-1/furno-jet-machine-hero-factory-2014,//rebrickable.com/img/sets-t/44018-1.jpg,//rebrickable.com/img/sets-s/44018-1.jpg,//rebrickable.com/img/sets-b/44018-1.jpg
41050-1,2014,77,"Disney Princess",,,0,0,"Ariel’s Amazing Treasures",//rebrickable.com/sets/41050-1/ariel%E2%80%99s-amazing-treasures-disney-princess-2014,//rebrickable.com/img/sets-t/41050-1.jpg,//rebrickable.com/img/sets-s/41050-1.jpg,//rebrickable.com/img/sets-b/41050-1.jpg
60055-1,2014,77,Town,City,,0,0,"Monster Truck",//rebrickable.com/sets/60055-1/monster-truck-city-2014,//rebrickable.com/img/sets-t/60055-1.jpg,//rebrickable.com/img/sets-s/60055-1.jpg,//rebrickable.com/img/sets-b/60055-1.jpg
10575-1,2014,75,Duplo,,,0,0,"Duplo Creative Building Cube",//rebrickable.com/sets/10575-1/duplo-creative-building-cube-duplo-2014,//rebrickable.com/img/sets-t/10575-1.jpg,//rebrickable.com/img/sets-s/10575-1.jpg,//rebrickable.com/img/sets-b/10575-1.jpg
10666-1,2014,75,Juniors,,,0,0,Digger,//rebrickable.com/sets/10666-1/digger-juniors-2014,//rebrickable.com/img/sets-t/10666-1.jpg,//rebrickable.com/img/sets-s/10666-1.jpg,//rebrickable.com/img/sets-b/10666-1.jpg
70140-1,2014,75,"Legends of Chima",Speedorz,,0,0,"Stinger Duel",//rebrickable.com/sets/70140-1/stinger-duel-speedorz-2014,//rebrickable.com/img/sets-t/70140-1.jpg,//rebrickable.com/img/sets-s/70140-1.jpg,//rebrickable.com/img/sets-b/70140-1.jpg
41521-1,2014,72,Mixels,"Series 3",,0,0,Footi,//rebrickable.com/sets/41521-1/footi-series-3-2014,//rebrickable.com/img/sets-t/41521-1.jpg,//rebrickable.com/img/sets-s/41521-1.jpg,//rebrickable.com/img/sets-b/41521-1.jpg
70149-1,2014,72,"Legends of Chima",Speedorz,,0,0,"Scorching Blades",//rebrickable.com/sets/70149-1/scorching-blades-speedorz-2014,//rebrickable.com/img/sets-t/70149-1.jpg,//rebrickable.com/img/sets-s/70149-1.jpg,//rebrickable.com/img/sets-b/70149-1.jpg
70151-1,2014,72,"Legends of Chima",Speedorz,,0,0,"Frozen Spikes",//rebrickable.com/sets/70151-1/frozen-spikes-speedorz-2014,//rebrickable.com/img/sets-t/70151-1.jpg,//rebrickable.com/img/sets-s/70151-1.jpg,//rebrickable.com/img/sets-b/70151-1.jpg
41508-1,2014,70,Mixels,"Series 1",,0,0,Volectro,//rebrickable.com/sets/41508-1/volectro-series-1-2014,//rebrickable.com/img/sets-t/41508-1.jpg,//rebrickable.com/img/sets-s/41508-1.jpg,//rebrickable.com/img/sets-b/41508-1.jpg
41515-1,2014,70,Mixels,"Series 2",,0,0,Kraw,//rebrickable.com/sets/41515-1/kraw-series-2-2014,//rebrickable.com/img/sets-t/41515-1.jpg,//rebrickable.com/img/sets-s/41515-1.jpg,//rebrickable.com/img/sets-b/41515-1.jpg
41522-1,2014,70,Mixels,"Series 3",,0,0,Scorpi,//rebrickable.com/sets/41522-1/scorpi-series-3-2014,//rebrickable.com/img/sets-t/41522-1.jpg,//rebrickable.com/img/sets-s/41522-1.jpg,//rebrickable.com/img/sets-b/41522-1.jpg
41526-1,2014,70,Mixels,"Series 3",,0,0,Wizwuz,//rebrickable.com/sets/41526-1/wizwuz-series-3-2014,//rebrickable.com/img/sets-t/41526-1.jpg,//rebrickable.com/img/sets-s/41526-1.jpg,//rebrickable.com/img/sets-b/41526-1.jpg
41501-1,2014,69,Mixels,"Series 1",,0,0,Vulk,//rebrickable.com/sets/41501-1/vulk-series-1-2014,//rebrickable.com/img/sets-t/41501-1.jpg,//rebrickable.com/img/sets-s/41501-1.jpg,//rebrickable.com/img/sets-b/41501-1.jpg
41516-1,2014,69,Mixels,"Series 2",,0,0,Tentro,//rebrickable.com/sets/41516-1/tentro-series-2-2014,//rebrickable.com/img/sets-t/41516-1.jpg,//rebrickable.com/img/sets-s/41516-1.jpg,//rebrickable.com/img/sets-b/41516-1.jpg
41523-1,2014,69,Mixels,"Series 3",,0,0,Hoogi,//rebrickable.com/sets/41523-1/hoogi-series-3-2014,//rebrickable.com/img/sets-t/41523-1.jpg,//rebrickable.com/img/sets-s/41523-1.jpg,//rebrickable.com/img/sets-b/41523-1.jpg
70138-1,2014,69,"Legends of Chima",,,0,0,"Web Dash",//rebrickable.com/sets/70138-1/web-dash-legends-of-chima-2014,//rebrickable.com/img/sets-t/70138-1.jpg,//rebrickable.com/img/sets-s/70138-1.jpg,//rebrickable.com/img/sets-b/70138-1.jpg
70150-1,2014,69,"Legends of Chima",Speedorz,,0,0,"Flaming Claws",//rebrickable.com/sets/70150-1/flaming-claws-speedorz-2014,//rebrickable.com/img/sets-t/70150-1.jpg,//rebrickable.com/img/sets-s/70150-1.jpg,//rebrickable.com/img/sets-b/70150-1.jpg
70155-1,2014,69,"Legends of Chima",Speedorz,,0,0,"Inferno Pit",//rebrickable.com/sets/70155-1/inferno-pit-speedorz-2014,//rebrickable.com/img/sets-t/70155-1.jpg,//rebrickable.com/img/sets-s/70155-1.jpg,//rebrickable.com/img/sets-b/70155-1.jpg
31013-1,2014,68,Creator,,,0,0,"Red Thunder",//rebrickable.com/sets/31013-1/red-thunder-creator-2014,//rebrickable.com/img/sets-t/31013-1.jpg,//rebrickable.com/img/sets-s/31013-1.jpg,//rebrickable.com/img/sets-b/31013-1.jpg
41512-1,2014,68,Mixels,"Series 2",,0,0,Chomly,//rebrickable.com/sets/41512-1/chomly-series-2-2014,//rebrickable.com/img/sets-t/41512-1.jpg,//rebrickable.com/img/sets-s/41512-1.jpg,//rebrickable.com/img/sets-b/41512-1.jpg
41517-1,2014,68,Mixels,"Series 2",,0,0,Balk,//rebrickable.com/sets/41517-1/balk-series-2-2014,//rebrickable.com/img/sets-t/41517-1.jpg,//rebrickable.com/img/sets-s/41517-1.jpg,//rebrickable.com/img/sets-b/41517-1.jpg
70210-1,2014,68,"Legends of Chima",Constraction,,0,0,"CHI Vardy",//rebrickable.com/sets/70210-1/chi-vardy-constraction-2014,//rebrickable.com/img/sets-t/70210-1.jpg,//rebrickable.com/img/sets-s/70210-1.jpg,//rebrickable.com/img/sets-b/70210-1.jpg
76014-1,2014,68,"Super Heroes",Spider-Man,,0,0,"Spider-Trike vs. Electro",//rebrickable.com/sets/76014-1/spider-trike-vs.-electro-spider-man-2014,//rebrickable.com/img/sets-t/76014-1.jpg,//rebrickable.com/img/sets-s/76014-1.jpg,//rebrickable.com/img/sets-b/76014-1.jpg
40108-1,2014,66,Creator,,,0,0,"Balloon Cart",//rebrickable.com/sets/40108-1/balloon-cart-creator-2014,//rebrickable.com/img/sets-t/40108-1.jpg,//rebrickable.com/img/sets-s/40108-1.jpg,//rebrickable.com/img/sets-b/40108-1.jpg
41503-1,2014,66,Mixels,"Series 1",,0,0,Krader,//rebrickable.com/sets/41503-1/krader-series-1-2014,//rebrickable.com/img/sets-t/41503-1.jpg,//rebrickable.com/img/sets-s/41503-1.jpg,//rebrickable.com/img/sets-b/41503-1.jpg
10571-1,2014,65,Duplo,,,0,0,All-in-One-Pink-Box-of-Fun,//rebrickable.com/sets/10571-1/all-in-one-pink-box-of-fun-duplo-2014,//rebrickable.com/img/sets-t/10571-1.jpg,//rebrickable.com/img/sets-s/10571-1.jpg,//rebrickable.com/img/sets-b/10571-1.jpg
10572-1,2014,65,Duplo,,,0,0,All-in-One-Box-of-Fun,//rebrickable.com/sets/10572-1/all-in-one-box-of-fun-duplo-2014,//rebrickable.com/img/sets-t/10572-1.jpg,//rebrickable.com/img/sets-s/10572-1.jpg,//rebrickable.com/img/sets-b/10572-1.jpg
41518-1,2014,64,Mixels,"Series 3",,0,0,Glomp,//rebrickable.com/sets/41518-1/glomp-series-3-2014,//rebrickable.com/img/sets-t/41518-1.jpg,//rebrickable.com/img/sets-s/41518-1.jpg,//rebrickable.com/img/sets-b/41518-1.jpg
41524-1,2014,64,Mixels,"Series 3",,0,0,Mesmo,//rebrickable.com/sets/41524-1/mesmo-series-3-2014,//rebrickable.com/img/sets-t/41524-1.jpg,//rebrickable.com/img/sets-s/41524-1.jpg,//rebrickable.com/img/sets-b/41524-1.jpg
70209-1,2014,64,"Legends of Chima",Constraction,,0,0,"CHI Mungus",//rebrickable.com/sets/70209-1/chi-mungus-constraction-2014,//rebrickable.com/img/sets-t/70209-1.jpg,//rebrickable.com/img/sets-s/70209-1.jpg,//rebrickable.com/img/sets-b/70209-1.jpg
31014-1,2014,63,Creator,,,0,0,"Power Digger",//rebrickable.com/sets/31014-1/power-digger-creator-2014,//rebrickable.com/img/sets-t/31014-1.jpg,//rebrickable.com/img/sets-s/31014-1.jpg,//rebrickable.com/img/sets-b/31014-1.jpg
40194-1,2014,63,Promotional,,,0,0,"Finish Line &amp;amp; Podium",//rebrickable.com/sets/40194-1/finish-line-amp%3B-podium-promotional-2014,//rebrickable.com/img/sets-t/40194-1.jpg,//rebrickable.com/img/sets-s/40194-1.jpg,//rebrickable.com/img/sets-b/40194-1.jpg
40096-1,2014,62,"LEGO Brand Store","Monthly Mini Model Build",,0,0,"Monthly Mini Model Build March 2014 - Spring Tree",//rebrickable.com/sets/40096-1/monthly-mini-model-build-march-2014-spring-tree-monthly-mini-model-build-2014,//rebrickable.com/img/sets-t/40096-1.jpg,//rebrickable.com/img/sets-s/40096-1.jpg,//rebrickable.com/img/sets-b/40096-1.jpg
41519-1,2014,62,Mixels,"Series 3",,0,0,Glurt,//rebrickable.com/sets/41519-1/glurt-series-3-2014,//rebrickable.com/img/sets-t/41519-1.jpg,//rebrickable.com/img/sets-s/41519-1.jpg,//rebrickable.com/img/sets-b/41519-1.jpg
41507-1,2014,61,Mixels,"Series 1",,0,0,Zaptor,//rebrickable.com/sets/41507-1/zaptor-series-1-2014,//rebrickable.com/img/sets-t/41507-1.jpg,//rebrickable.com/img/sets-s/41507-1.jpg,//rebrickable.com/img/sets-b/41507-1.jpg
41509-1,2014,61,Mixels,"Series 2",,0,0,Slumbo,//rebrickable.com/sets/41509-1/slumbo-series-2-2014,//rebrickable.com/img/sets-t/41509-1.jpg,//rebrickable.com/img/sets-s/41509-1.jpg,//rebrickable.com/img/sets-b/41509-1.jpg
41514-1,2014,61,Mixels,"Series 2",,0,0,Jawg,//rebrickable.com/sets/41514-1/jawg-series-2-2014,//rebrickable.com/img/sets-t/41514-1.jpg,//rebrickable.com/img/sets-s/41514-1.jpg,//rebrickable.com/img/sets-b/41514-1.jpg
41525-1,2014,61,Mixels,"Series 3",,0,0,Magnifo,//rebrickable.com/sets/41525-1/magnifo-series-3-2014,//rebrickable.com/img/sets-t/41525-1.jpg,//rebrickable.com/img/sets-s/41525-1.jpg,//rebrickable.com/img/sets-b/41525-1.jpg
30197-1,2014,60,Creator,,,0,0,Snowman,//rebrickable.com/sets/30197-1/snowman-creator-2014,//rebrickable.com/img/sets-t/30197-1.jpg,//rebrickable.com/img/sets-s/30197-1.jpg,//rebrickable.com/img/sets-b/30197-1.jpg
71004-18,2014,60,"Collectible Minifigures","The LEGO Movie Series",,0,1,"LEGO Minifigures - The LEGO Movie Series - Sealed Box",//rebrickable.com/sets/71004-18/lego-minifigures-the-lego-movie-series-sealed-box-the-lego-movie-series-2014,//rebrickable.com/img/sets-t/71004-18.jpg,//rebrickable.com/img/sets-s/71004-18.jpg,//rebrickable.com/img/sets-b/71004-18.jpg
71005-18,2014,60,"Collectible Minifigures","The Simpsons",,0,1,"LEGO Minifigures - The Simpsons Series - Sealed Box",//rebrickable.com/sets/71005-18/lego-minifigures-the-simpsons-series-sealed-box-the-simpsons-2014,//rebrickable.com/img/sets-t/71005-18.jpg,//rebrickable.com/img/sets-s/71005-18.jpg,//rebrickable.com/img/sets-b/71005-18.jpg
71007-18,2014,60,"Collectible Minifigures","Series 12 Minifigures",,0,1,"LEGO Minifigures Series 12 - Sealed Box",//rebrickable.com/sets/71007-18/lego-minifigures-series-12-sealed-box-series-12-minifigures-2014,//rebrickable.com/img/sets-t/71007-18.jpg,//rebrickable.com/img/sets-s/71007-18.jpg,//rebrickable.com/img/sets-b/71007-18.jpg
10545-1,2014,59,Duplo,,,0,0,"Batcave Adventure",//rebrickable.com/sets/10545-1/batcave-adventure-duplo-2014,//rebrickable.com/img/sets-t/10545-1.jpg,//rebrickable.com/img/sets-s/10545-1.jpg,//rebrickable.com/img/sets-b/10545-1.jpg
40109-1,2014,59,Creator,,,0,0,"MINI Cooper Mini Model",//rebrickable.com/sets/40109-1/mini-cooper-mini-model-creator-2014,//rebrickable.com/img/sets-t/40109-1.jpg,//rebrickable.com/img/sets-s/40109-1.jpg,//rebrickable.com/img/sets-b/40109-1.jpg
44024-1,2014,59,"Hero Factory",,,0,0,"TUNNELER Beast vs. SURGE",//rebrickable.com/sets/44024-1/tunneler-beast-vs.-surge-hero-factory-2014,//rebrickable.com/img/sets-t/44024-1.jpg,//rebrickable.com/img/sets-s/44024-1.jpg,//rebrickable.com/img/sets-b/44024-1.jpg
70208-1,2014,59,"Legends of Chima",Constraction,,0,0,"CHI Panthar",//rebrickable.com/sets/70208-1/chi-panthar-constraction-2014,//rebrickable.com/img/sets-t/70208-1.jpg,//rebrickable.com/img/sets-s/70208-1.jpg,//rebrickable.com/img/sets-b/70208-1.jpg
41500-1,2014,58,Mixels,"Series 1",,0,0,Flain,//rebrickable.com/sets/41500-1/flain-series-1-2014,//rebrickable.com/img/sets-t/41500-1.jpg,//rebrickable.com/img/sets-s/41500-1.jpg,//rebrickable.com/img/sets-b/41500-1.jpg
70207-1,2014,58,"Legends of Chima",Constraction,,0,0,"CHI Cragger",//rebrickable.com/sets/70207-1/chi-cragger-constraction-2014,//rebrickable.com/img/sets-t/70207-1.jpg,//rebrickable.com/img/sets-s/70207-1.jpg,//rebrickable.com/img/sets-b/70207-1.jpg
30246-1,2014,57,"Star Wars",,,0,0,"Imperial Shuttle",//rebrickable.com/sets/30246-1/imperial-shuttle-star-wars-2014,//rebrickable.com/img/sets-t/30246-1.jpg,//rebrickable.com/img/sets-s/30246-1.jpg,//rebrickable.com/img/sets-b/30246-1.jpg
30300-1,2014,57,"Super Heroes",Batman,,0,0,"The Batman Tumbler",//rebrickable.com/sets/30300-1/the-batman-tumbler-batman-2014,//rebrickable.com/img/sets-t/30300-1.jpg,//rebrickable.com/img/sets-s/30300-1.jpg,//rebrickable.com/img/sets-b/30300-1.jpg
41513-1,2014,57,Mixels,"Series 2",,0,0,Gobba,//rebrickable.com/sets/41513-1/gobba-series-2-2014,//rebrickable.com/img/sets-t/41513-1.jpg,//rebrickable.com/img/sets-s/41513-1.jpg,//rebrickable.com/img/sets-b/41513-1.jpg
30187-1,2014,56,Creator,"Basic Model",,0,0,"Fast Car",//rebrickable.com/sets/30187-1/fast-car-basic-model-2014,//rebrickable.com/img/sets-t/30187-1.jpg,//rebrickable.com/img/sets-s/30187-1.jpg,//rebrickable.com/img/sets-b/30187-1.jpg
31015-1,2014,56,Creator,,,0,0,"Emerald Express",//rebrickable.com/sets/31015-1/emerald-express-creator-2014,//rebrickable.com/img/sets-t/31015-1.jpg,//rebrickable.com/img/sets-s/31015-1.jpg,//rebrickable.com/img/sets-b/31015-1.jpg
10542-1,2014,55,"Disney Princess",,,0,0,"Sleeping Beauty&#039;s Fairy Tale",//rebrickable.com/sets/10542-1/sleeping-beautys-fairy-tale-disney-princess-2014,//rebrickable.com/img/sets-t/10542-1.jpg,//rebrickable.com/img/sets-s/10542-1.jpg,//rebrickable.com/img/sets-b/10542-1.jpg
10665-1,2014,55,Juniors,,,0,0,"Spider-Man: Spider-Car Pursuit",//rebrickable.com/sets/10665-1/spider-man%3A-spider-car-pursuit-juniors-2014,//rebrickable.com/img/sets-t/10665-1.jpg,//rebrickable.com/img/sets-s/10665-1.jpg,//rebrickable.com/img/sets-b/10665-1.jpg
30188-1,2014,54,Creator,,,0,0,"Cute Kitten",//rebrickable.com/sets/30188-1/cute-kitten-creator-2014,//rebrickable.com/img/sets-t/30188-1.jpg,//rebrickable.com/img/sets-s/30188-1.jpg,//rebrickable.com/img/sets-b/30188-1.jpg
30247-1,2014,54,"Star Wars",,,0,0,"ARC-170 Starfighter",//rebrickable.com/sets/30247-1/arc-170-starfighter-star-wars-2014,//rebrickable.com/img/sets-t/30247-1.jpg,//rebrickable.com/img/sets-s/30247-1.jpg,//rebrickable.com/img/sets-b/30247-1.jpg
40105-1,2014,54,"LEGO Brand Store","Monthly Mini Model Build",,0,0,"Monthly Mini Model Build December 2014 - Gingerbread House",//rebrickable.com/sets/40105-1/monthly-mini-model-build-december-2014-gingerbread-house-monthly-mini-model-build-2014,//rebrickable.com/img/sets-t/40105-1.jpg,//rebrickable.com/img/sets-s/40105-1.jpg,//rebrickable.com/img/sets-b/40105-1.jpg
41506-1,2014,54,Mixels,"Series 1",,0,0,Teslo,//rebrickable.com/sets/41506-1/teslo-series-1-2014,//rebrickable.com/img/sets-t/41506-1.jpg,//rebrickable.com/img/sets-s/41506-1.jpg,//rebrickable.com/img/sets-b/41506-1.jpg
10566-1,2014,52,Duplo,,,0,0,"Creative Picnic",//rebrickable.com/sets/10566-1/creative-picnic-duplo-2014,//rebrickable.com/img/sets-t/10566-1.jpg,//rebrickable.com/img/sets-s/10566-1.jpg,//rebrickable.com/img/sets-b/10566-1.jpg
850910-1,2014,52,"Legends of Chima",,,0,0,"Legends of Chima Minifigure Accessory Set",//rebrickable.com/sets/850910-1/legends-of-chima-minifigure-accessory-set-legends-of-chima-2014,//rebrickable.com/img/sets-t/850910-1.jpg,//rebrickable.com/img/sets-s/850910-1.jpg,//rebrickable.com/img/sets-b/850910-1.jpg
41505-1,2014,51,Mixels,"Series 1",,0,0,Shuff,//rebrickable.com/sets/41505-1/shuff-series-1-2014,//rebrickable.com/img/sets-t/41505-1.jpg,//rebrickable.com/img/sets-s/41505-1.jpg,//rebrickable.com/img/sets-b/41505-1.jpg
41510-1,2014,51,Mixels,"Series 2",,0,0,Lunk,//rebrickable.com/sets/41510-1/lunk-series-2-2014,//rebrickable.com/img/sets-t/41510-1.jpg,//rebrickable.com/img/sets-s/41510-1.jpg,//rebrickable.com/img/sets-b/41510-1.jpg
40095-1,2014,50,"LEGO Brand Store","Monthly Mini Model Build",,0,0,"Monthly Mini Model Build February 2014 - Micro Manager",//rebrickable.com/sets/40095-1/monthly-mini-model-build-february-2014-micro-manager-monthly-mini-model-build-2014,//rebrickable.com/img/sets-t/40095-1.jpg,//rebrickable.com/img/sets-s/40095-1.jpg,//rebrickable.com/img/sets-b/40095-1.jpg
41504-1,2014,50,Mixels,"Series 1",,0,0,Siesmo,//rebrickable.com/sets/41504-1/siesmo-series-1-2014,//rebrickable.com/img/sets-t/41504-1.jpg,//rebrickable.com/img/sets-s/41504-1.jpg,//rebrickable.com/img/sets-b/41504-1.jpg
44015-1,2014,50,"Hero Factory",,,0,0,"EVO Walker",//rebrickable.com/sets/44015-1/evo-walker-hero-factory-2014,//rebrickable.com/img/sets-t/44015-1.jpg,//rebrickable.com/img/sets-s/44015-1.jpg,//rebrickable.com/img/sets-b/44015-1.jpg
5002041-1,2014,50,"The LEGO Movie",,,1,0,"The LEGO Movie Accessory Pack",//rebrickable.com/sets/5002041-1/the-lego-movie-accessory-pack-the-lego-movie-2014,//rebrickable.com/img/sets-t/5002041-1.jpg,//rebrickable.com/img/sets-s/5002041-1.jpg,//rebrickable.com/img/sets-b/5002041-1.jpg
30189-1,2014,49,Creator,,,0,0,"Transport Plane",//rebrickable.com/sets/30189-1/transport-plane-creator-2014,//rebrickable.com/img/sets-t/30189-1.jpg,//rebrickable.com/img/sets-s/30189-1.jpg,//rebrickable.com/img/sets-b/30189-1.jpg
40193-1,2014,49,Promotional,,,0,0,"Ferrari 512 S",//rebrickable.com/sets/40193-1/ferrari-512-s-promotional-2014,//rebrickable.com/img/sets-t/40193-1.jpg,//rebrickable.com/img/sets-s/40193-1.jpg,//rebrickable.com/img/sets-b/40193-1.jpg
44016-1,2014,49,"Hero Factory",,,0,0,"JAW Beast vs. STORMER",//rebrickable.com/sets/44016-1/jaw-beast-vs.-stormer-hero-factory-2014,//rebrickable.com/img/sets-t/44016-1.jpg,//rebrickable.com/img/sets-s/44016-1.jpg,//rebrickable.com/img/sets-b/44016-1.jpg
44023-1,2014,49,"Hero Factory",Heroes,,0,0,"ROCKA Crawler",//rebrickable.com/sets/44023-1/rocka-crawler-heroes-2014,//rebrickable.com/img/sets-t/44023-1.jpg,//rebrickable.com/img/sets-s/44023-1.jpg,//rebrickable.com/img/sets-b/44023-1.jpg
70206-1,2014,49,"Legends of Chima",Constraction,,0,0,"CHI Laval",//rebrickable.com/sets/70206-1/chi-laval-constraction-2014,//rebrickable.com/img/sets-t/70206-1.jpg,//rebrickable.com/img/sets-s/70206-1.jpg,//rebrickable.com/img/sets-b/70206-1.jpg
30226-1,2014,48,Town,City,Police,0,0,"Police Helicopter ",//rebrickable.com/sets/30226-1/police-helicopter--police-2014,//rebrickable.com/img/sets-t/30226-1.jpg,//rebrickable.com/img/sets-s/30226-1.jpg,//rebrickable.com/img/sets-b/30226-1.jpg
40103-1,2014,48,"LEGO Brand Store","Monthly Mini Model Build",,0,0,"Monthly Mini Model Build November 2014 - Rocket",//rebrickable.com/sets/40103-1/monthly-mini-model-build-november-2014-rocket-monthly-mini-model-build-2014,//rebrickable.com/img/sets-t/40103-1.jpg,//rebrickable.com/img/sets-s/40103-1.jpg,//rebrickable.com/img/sets-b/40103-1.jpg
41520-1,2014,48,Mixels,"Series 3",,0,0,Torts,//rebrickable.com/sets/41520-1/torts-series-3-2014,//rebrickable.com/img/sets-t/41520-1.jpg,//rebrickable.com/img/sets-s/41520-1.jpg,//rebrickable.com/img/sets-b/41520-1.jpg
850913-1,2014,48,"Legends of Chima",,,1,0,"Fire and Ice Minifigure Accessory Set",//rebrickable.com/sets/850913-1/fire-and-ice-minifigure-accessory-set-legends-of-chima-2014,//rebrickable.com/img/sets-t/850913-1.jpg,//rebrickable.com/img/sets-s/850913-1.jpg,//rebrickable.com/img/sets-b/850913-1.jpg
41049-1,2014,47,Friends,Animals,,0,0,"Panda&amp;#039;s Bamboo",//rebrickable.com/sets/41049-1/panda039%3Bs-bamboo-animals-2014,//rebrickable.com/img/sets-t/41049-1.jpg,//rebrickable.com/img/sets-s/41049-1.jpg,//rebrickable.com/img/sets-b/41049-1.jpg
